米糠,Rice Bran
米麵包,rice bread
水稻育種,Rice Breeding
水稻育苗,Rice Breeding
耐旱育種,Rice breeding for drought tolerance
粿,rice cake
米穀類,rice cereals
水稻商業品系,rice commercial cultivars
水稻,Rice Crop
水稻坪割,Rice crop-cutting protocol
水稻鑑別品系,rice differential cultivars
水稻直播,rice direct seedling
水稻育苗土,Rice Earth
稻作戶,Rice Farmers
飼料稻米,Rice Feeding
水稻偵測及產量推估,Rice Field Monitoring and Production Estimation
稻心蠅,Rice flies
米穀粉,rice flour
米食,Rice Food
米食製品,rice food product
稻米機能成分,rice functional components
水稻遺傳多樣性,rice genetic diversity
稻種原,Rice Germplasm
稻穀,Rice Grain
稻殼,rice hull
稻殼,Rice husk
碳化稻殼,rice husk ash
稻米產業,rice industry
水稻產業,Rice Industry
瘤野螟,rice leaf folder
水稻突變,Rice mutant
稻米突變品系,rice mutant
米粉絲,Rice noodle
水稻育苗,Rice Nursery
米籽條,RICE PASTA
米籽條專用預拌粉,rice pasta premix flour
水稻有害生物相,Rice Pest Biofacies
水稻病蟲害,Rice Pests
水稻害蟲,rice pests
水稻飛蝨,Rice Planthopper
稻飛蝨,Rice planthopper
米加工技術,Rice processing technology
米食,rice product
米質,Rice qQality
米質,Rice Quality
稻米品質,Rice quality
米質評估,Rice quality evaluation
水稻種子,Rice Seed
稻種消毒,Rice Seed Treatment
水稻育苗,Rice Seeding
秧苗,Rice Seedling
水稻育苗,Rice Seedling
秧苗盤,Rice Seedling Tray
鐵粉披衣稻種,Rice seeds iron-coating method
水稻自給率,rice self-sufficiency
水稻紋枯病,Rice Sheath Blight Diseasse
水稻葉鞘腐敗病,Rice sheath rot
米食膨發休閒食品,Rice snack food
二化螟,Rice Stem Borer
二化螟蟲,Rice stem borer
稻草,Rice Straw
稻稈,rice straw
稻桿,rice straw
米飴,Rice Syrup
稻細?,Rice tarsonemid mite
稻穀品種,rice varieties
水稻全割,Rice whole-cutting protocol
稻穀產量,Rice Yield
水稻產量,Rice Yield
水稻產量推估,Rice Yield Prediction
水稻,rice(/Oryza sativa L.)
水稻,rice(＜i＞Oryza sativa＜/i＞ L.)
水稻,rice(Oryza sativa L.)
稻麥栽培系統,rice-wheat cropping system
稻麥輪作,Rice-wheat rotation
乘坐式,Ride style
稜角絲瓜,Ridge Guard
乘坐式採茶機,Riding Tea-Plucking Machine
樹輪特徵值,Ring Characteristic
催熟,ripen
後熟,Ripening
催熟,ripening
熟成,Ripening
風險,Risk
二十一世紀風險評估,Risk 21 risk assessment
風險評估,risk analyses
風險分析,Risk Analysis
風險評估,risk analysis
風險評估,Risk Assessment
風險評估模式,Risk Assessment models
風險認知,Risk Cognition
風險溝通,Risk communication
風險評估,risk evaluation
危險度評估,risk evaluation
危險因子,Risk Factor
風險因子,risk factor
風險因子,Risk Factors
風險指標,Risk Index
風險指標,Risk Indicators
風險管理,Risk Management
風險知覺,Risk Perception
風險認知,Risk perception
風險排序,risk ranking
河川棲地模式,River Habitat Model
核醣核酸檢定法,RNA detection
RNA 干擾,RNA interference
RNA干擾,RNA interference
路死,roadkill
路死動物,roadkill
路死效應,Roadkill Effect
路死效應,Road-killed Effect
烘焙,roast
烘培,roasted
玄米,Roasted brown rice
烘焙花生,Roasted Peanut
脆皮豬肉,roasted pork with crispy rind
烘焙,Roasting
烘培,Roasting
機器手臂,robot
機器人,Robot
機械手臂,Robot
機器人,Robotic
條石鯛,"Rock Porgy, Oplegnathus fasciatus"
野鼠防治,Rodent Control
蘿蔓萵苣,Romaine Lettuce
砧木效應,roorstock effect
根系,Root
根活性,root activity
根莖腐病,root and stem rot
根莖作物,root and tuber crops
根莖類作物,root and tuber crops
美植袋,root control bag cultivation
根生長勢,root growth potential
根瘤線蟲,Root knot nematodes
根蟎,Root Mite
香菇柄,root of Lentinula edodes
根盤,root plate
斷根,root pruning
根腐病,Root Rot
根砧,root stock
根溫,root temperature
根域限制,root zone restriction
根溫,Root zone temperature
根瘤線蟲,Root-knot
根瘤線蟲,root-knot nematode
根瘤線蟲,root-knot nematode (Meloidogyne spp.)
番茄根瘤線蟲,Root-knot nematode of tomato
線蟲,root-knot nematodes
根腐線蟲,Root-lesion nematode
根砧,rootstock
砧木,rootstock
砧木試驗,Rootstock Trial
根域冷溫系統,root-zone cool temperature cultivation system
玫瑰(薔薇屬),Rosa spp.
薔薇科,Rosaceae
玫瑰,Rose
洛神葵,Roselle
洛神葵,"Roselle,Rozzelle,＜i＞Jamaica sorrel＜i＞"
洛神葵,"Roselle,Rozzelle,Jamaica sorrel"
簇生化,Rossette
赤鯥,Rosy seabass
黑腐病,rot
輪作,Rotation
輪作,rotation crop
輪作,Rotation Cropping
輪作栽培,rotation cropping
輪作制度,rotation cropping system
輪作制度,Rotation Irrigation system
輪作,rotation of crops
輪作系統,rotation system
輪作體系,Rotation System
輪作,Rotation system
輪作制度,Rotation system
有機蔬菜輪作系,Rotation Systems for Organic Vegetables
輪作制度,rotational croppibng pattern
輪蟲,rotifera
稻穀,rough rice
粗糙甘藷象鼻蟲,rough sweet potato weevil
粗糙甘藷象鼻蟲,rough sweetpotato weevil
後腿部,Round
英國防止虐待動物協會,Royal Society for Prevention of Cruelty to Animals (RSPCA)
繁殖性狀,Rrproduction performance
英國防止虐待動物協會,RSPCA
逆核酸聚合反應,RT-PCR
逆轉錄核酸聚合酵素連鎖反應法,RT-PCR
反轉錄聚合?鏈反應,RT-PCR
瘤胃,Rumen
草食動物,ruminant
反芻動物,ruminant
反芻獸疾病,Ruminant diseases
反芻動物,Ruminants
反芻,Ruminating
走莖,runner
逕流抑制機能,Runoff detention function
農村,rural
城鄉地區,Rural area
農村地區,rural areas
農村社區,rural communities
鄉村社區,rural community
農村社區,rural community
鄉村發展,rural development
鄉村發展政策,Rural development policy
農村人力,rural human aging
農村再生,rural regeneration
農村旅遊,rural tourism
鏽斑,Russet spotting
銹病,rust
銹病,Rust disea
芸香?,rutin
芸香苷,Rutin
黑麥草,ryegrass
科技決策,S&amp;T Policy Decision Making
大鼠肝臟微粒體抽出液,S9
囊牡蠣屬,Saccostrea
Sadwavirus屬病毒,Sadwavirus viruses
安全,safe
安全農產品,Safe agricultural products
安全農業,Safe Agriculture
安全高品質,safe and prize quality
安全生產技術,Safe cultivation technique
校園生鮮食材,Safe food on campus
安全管理技術,Safe management technologies
安全生產,safe produce
安全生產,safe production
安全生產safe production,safe production
安全生產體系,Safe Production System
安全農業,Safe Supply System of Agricultural Products
安全蔬果生產系統,Safe Vegetable Production Syetem
安全性植物保護資材,safely plant protect materials
安全生產體系,safely producing system
安全性,safety
安全,safety
安全農業,Safety Agricultural
安全農業,Safety Agriculture
安全性及功能性評估,Safety and Functional assessment
安全及功能性評估,Safety and functional assessment
安全衛生,Safety and Hygiene
安全性評估,Safety assessment
安全評估,safety assessment
物質安全資料,Safety data sheets
安全評估,Safety Evaluation
漁船及船員安全,Safety for Fishermen and Fishing
漁船及船員安全,Safety for Fishermen and Fishing Vessels
安全檢驗,Safety inspection
安全管理技術,Safety Management Techniques
安全管理機制,safety managment mechanism
安全性資材,Safety materials
安全用藥,Safety Pesticide Use
安全植保資材,safety plant protectants
安全植物保護資材,safety plant protective materials
安全生 產,safety production
安全生產,safety production
安全生產,Safety Production Processes
安全生產體系,safety system
安全性測試,safety test
安全農業,Safety-Verified Agriculture
安全性,safty
養銷智慧監控管理系統,Sales and marketing intelligence monitoring and management system
水楊酸,salicylic acid
鹽鹼地,saline soil
鹽度,Salinity
耐塩,Salinity Tolerance
水楊酸,salisalic acid
銀柳,Salix gracilistyla Miq.
沙門氏菌,Salmonella
沙氏桿菌,Salmonella
沙門氏桿菌,Salmonella
雛白痢,Salmonella Pullorum
沙門氏菌,Salmonella spp.
沙門氏菌,Salmonellae
鹽類化合物,Salt compounds
鹽田,salt pan
鹽害逆境,salt stress
鹽分逆境,salt stress
耐鹽,Salt Tolerance
梅干菜,salted dried mustard cabbage
鹹鴨蛋白,Salted Duck Egg White
鹽田,saltpan
耐鹽,salt-tolerance
耐鹽性,salt-tolerant
耐鹽作物,salt-tolerant crops
丹參,Salvia miltiorrhiza
水鹿,Sambar Deer
樣品管理系統,Sample management system
樣本數,Sample size
樣品保存,sample storage
抽樣數據庫,Sampled Database
種子抽樣,Sampling
採樣,sampling
抽樣設計,sampling design
抽樣母體,Sampling Population
抽樣調查,Sampling survey
宮燈百合,Sandersonia
防檢疫政策,Sanitary and Phytosanitary (SPS) Policy
皂化,saponification
皂苷,Saponin
皂素,Saponin
皂?,Saponin
水黴病,Saprolegina spp
雷達衛星,SAR
海木耳,Sarcodia montagneana
肌少症,Sarcopenia
中國半葉馬尾藻,Sargassum hemiphyllum
葉鞘腐敗病,Sarocladiumoryzae
衛星,Satellite
衛星影像,satellite images
衛星遙測影像,Satellite remote sensing images
衛星標籤,Satellite tag
衛星標識放流,Satellite tag marking
衛星標識,satellite tagging
衛星追蹤,satellite tracking
衛星傳輸,Satellite transmission
衛星影像,saterllite image
遊客滿意度,Satisfaction of visitors
里山,Satoyama
里山倡議,Satoyama Initiative
里山倡議,Satoyama Initiatives
酸菜,Sauerkraut
秋刀魚漁業,Saury fishery
香腸,Sausage
省工,save effort
節能燈具,Save Energy Lighting
節能管理技術,Save energy Management Technology
省工栽培,save labor cultivation
冷凍室節能,saving energy for rerigeration room
節水,Saving irrigation
節水灌溉,saving irrigation
省工,Saving of Labor
節水,Saving Water
節水效能,Saving Water Efficiency
木屑,sawdust
鋸木屑,sawdust
縮芽病,scab
介殼蟲,scale
規模效率,Scale Efficiency
介殼蟲,Scale insects
鱗片分生苗,scale seedling
鱗片厚度,scale thickness
試量產,scale up
頭皮,scalp
景觀美質評估,Scenic Beauty Eistimation
薰香,Scent
薰花茶,scented tea
窨製,Scenting
薰香,scenting
薰香(窨製),scenting
窨製(薰香)茶,Scenting tea
薰香茶,scenting tea
預約交易,Scheduled Transactions
阿里山五味子,Schisandra arisanensis
裂褶菌,Schizophyllum commune
校園午餐,School lunch
學校午餐,School Lunch
校園午餐,school meal program
到校服務,school outreach
學校支援型,School support type
學校支援型,School-Supported
黑翅蕈蠅,Sciarid fly
科學,Science
科技,Science
科技研發能量,Science and Technology Capacity
科技研發,science and technology development planning
高科技人才,Science and Technology Manpower
科技合作,Scientific and Technical Cooperation
科學次委員會,Scientific Committee
科學社群,scientific community
採穗園,scion
接穗,scion
梨穗品種,Scion cultivar
穗條嫁接,Scion Grafting
採穗園,scion stock
穗條嫁接,Scions Grafting
小黃薊馬,Scirotothrips dorsalis
小黃薊馬,Scirtothrips dorsalis
小黃薊馬,Scirtothrips dorsalis Hood
松鼠科,Sciuridae
小蠹蟲亞科,Scolytinae
花腹鯖,Scomber Australasicus
白腹鯖,Scomber japonicus
鰆魚,Scomberomorus commerson
甜珠草,Scoparia dulcis
東莨菪鹼,scopolamine
篩選,screen
防蟲網,Screen
網室,screen house
設施栽培,screen house
網室栽培,Screen-house culture
篩選,Screening
篩檢,Screening
抵抗性篩選,Screening of resistance
篩選系統,screening system
螺旋擠壓法,screw extrusion
裝裱,scrollsChinese painting and calligraphy mounting
黃芩,Scutellaria baicalensis
黃芩,Scutellariae Radix
聚丙醯胺電泳膠分析,SDS-PAGE
鱸魚,Sea bass
海參,sea cucumber
海洋牧場,Sea farm
水產品,sea food
海面水溫,Sea Surface Temperature
水溫,Sea Temperature
海龜,sea turtles
海膽,sea urchin
海鞭子,sea whip
海鳥混獲,Seabird bycatch
海鳥忌避措施,Seabird bycatch mitigation measure
海鳥忌避措施,Seabird Mitigation Measure
海鳥,seabirds
栽培漁業,Sea-farming fishery
水產品,SEAFOOD
水產品驗證,Seafood Certification
漁產品運銷與交易,seafood marketing and trade
海草,Sea-grass
海草床,seagrass beds
海馬,Seahorse
海馬,"seahorse, Hippocampus"
鋁膜瓶蓋封口 +上蓋+旋蓋機,sealer+capping machine
密閉裝置,Sealing Device
無縫管理,seamless management
查詢系統,search system
季節性,seasonal
季節性需求,Seasonal demand
季節性缺工,seasonal labor-shortage
季節性移動,seasonal movement
季節性移動,seasonal movements
調味醬汁,Seasoning sauce
鹹水魚塭,seawater ponds
海水台灣鯛,SeawaterTilapia
海藻,Seaweed
海藻造林,Seaweed afforestation
海藻養殖,seaweed aquaculture
海藻牧場,Seaweed farm
海藻養殖,seaweed farming
藻礁,seaweed reef
龍鬚菜,Sechium edule
選拔,Seclecting
Secoviridae科病毒,Secoviridae viruses
序花節,section &lt;i&gt;Cochlopetalum&lt;/i&gt;
紅瓣多花節,section &lt;i&gt;Pardalopetalum&lt;/i&gt;
安全,security
底質,Sediment
底泥,Sediment
土砂收支,Sediment Budget
土砂災害,sediment disaster
土砂治理,Sediment Management
土砂監測,sediment monitoring
清淤技術,sediment removing technology
土砂釋出,sediment yield
種子,Seed
種苗,seed seedling
種子披衣,Seed Coating
種子包衣劑,Seed Coating Agents
採種,Seed collecting
種魚培育,Seed Culture
種魚養殖,Seed Culture
種苗培育,Seed Culture
種子消毒,Seed Disinfection
種子滅菌處理,Seed Disinfection Treatment
種子傳播,seed dispersal
種子分樣,seed dividing
種子休眠,seed dormancy
種子休眠性,Seed Dormancy
種子發芽,Seed Germination
種子發芽率,Seed Germination
發芽率,seed germination
採種量,Seed harvest amount
種子健康檢查,Seed health test
種子健康檢查,Seed health testing
種子熱處理,Seed Heat Treatment
種子溫湯處理,Seed Hot Water Immersion
種苗產業,Seed industry
種子產業,seed industry
種子數,seed number
種子油,Seed Oil
種子油脂,Seed Oil
種子園,Seed Orchard
種子造粒,Seed Pelleting
種植機,Seed planter
種薯,seed potato
種子調製,Seed Process
種子調製,seed processing
種貝培育,seed production
採種,seed production
種子生產,Seed Production
採種技術,Seed Production
種子繁殖,Seed Production
種子檢查技術,Seed production
種苗生產,seed production
種苗（子）產銷流程,Seed Production and Marketing Proceduce
母樹林,Seed Production Stand
種子純度,seed purity
種子潔淨度分析,Seed Purity Analysis
種子純度檢測,Seed Purity Testing
種子品質,seed quality
種子雨,seed rain
種子取樣,seed sampling
脫粒性,seed shattering
種子活力,Seed Sigor
植種污泥,seed sludge
母樹,seed stands
種子倉儲,Seed Storage
種子儲藏,Seed Storage
種子儲藏性質,Seed Storage Behavior
種子層積,Seed Stratification
種子檢查,seed testing
種子檢查技術,Seed Testing Technology
種媒,Seed Transmission
種子傳毒,Seed transmission
種子處理,seed treatment
稻種消毒,seed treatment
種子處理技術,Seed treatment technology
種子活力,Seed Viability
種子活力,seed vigor
種傳病害,Seedborne disease
種子傳播病害,Seedborne Disease
種媒病害,Seed-borne Disease
種傳病害,seed-borne disease
種傳病原,seedborne fungal pathogen
種子傳播真菌,seed-borne fungi
種媒病原,Seed-borne pathogen
種傳病原微生物,seedborne pathogenic microorganism
實生苗,Seed-borne Plant
種苗,seeding
種苗檢疫,seeding quarantine
秧苗期,seeding stage
無子,seedless
無子葡萄,Seedless Grapes
無子葡萄,seedless grapevines
無子,seedlessness
植物種苗,seedling
種苗,Seedling
育苗,seedling
健康種苗,seedling
小苗,seedling
秧苗期,seedling
苗,Seedling
幼苗,Seedling
立枯病,seedling blight
秧苗立枯病,Seedling Blight
種子苗培育,seedling cultivation
育苗栽培,Seedling cultivation
苗生長,Seedling Growth
育苗,Seedling Nursery
種子盆栽,Seedling pot
種苗生產,seedling production
種苗培育,Seedling propagation
種苗檢疫,seedling quarantine
育苗技術,Seedling raising technique
成苗率,Seedling Rate
實生選種,Seedling Selection
實生選拔,Seedling Selection
實生苗選拔,seedling selection
苗期,Seedling stage
幼苗期,Seedling stage
育苗介質,Seedling Substrate
苗箱,Seedling Tray
種苗處理,Seedling Treatment
種苗活力,Seedling vigor
實生苗,Seedlings
種苗,seedlings
培育苗木,Seedlings Cultivation
種苗病害,Seedlings disease
植物種苗,Seedlings Industry
種苗產業,Seedlings Industry
種苗生產,seedlings production
瓶苗品質,Seedlings quality
種子,seeds
種苗,seeds and seedlings
種子採集和發芽,Seeds Collection and Germination
種子儲藏和發芽,Seeds Storage and Germination
市場區隔與定位STP,"Segmentation, Targeting, Positioning"
篩選標誌基因,selectable marker gene
選擇離子監控模式,selected ion monitoring
選拔,selecting
選育,Selecting and breeding
選育,Selection
選種,Selection
選拔,Selection
篩選,Selection
育種,Selection
選育,Selection and breeding
良質米選育,selection and breeding of elite rice cultivars
精英樹選拔,selection of plus trees
品種選育,selection of variety
選育,Selective Breeding
育種,Selective Breeding
品種改良,Selective Breeding
選擇育種,Selective breeding
選拔育種,Selective breeding
育種,Selective strain
硒,Selenium
在地飼料資源,Self Produced Feed Resources
自導式步道,Self-guided trails
自交不親和性,self-incopatibility
自組織映射圖,Self-organizing map
在地飼料資源,self-produced feed resources
自走式,Self-propelled
自走式採茶機,Self-propelled Tea Harvester
自體吮乳,Selfsuckling
自體吮乳,self-suckling
自給率,self-sufficiency
糧食自給率,self-sufficiency
糧食自給,self-sufficiency
糧食自給率,Self-sufficiency Rate of Food
掃描式電子顯微鏡,SEM
精液,Semen
精液冷凍,semen cryopreservation
精液稀釋液,semen diluents
精液稀釋劑,semen extender
精液稀釋液,semen extender
精漿蛋白質,semen plasma protein
精液保存,Semen preservation
精液品質,Semen Quality
精液冷藏,Semen refrigeration
半自動,Semi-automatic
半球型包種茶,semi-ball shape Paochu
半球型包種茶,semi-ball shape paochung
半田間試驗,semi-field study
半水耕栽培,Semi-hydroponic Culture
半濕性人工飼料,semi-moist pellet
精漿蛋白質,Seminal plasma protein
研討會,Seminar
研討會,Seminars
半天然化人工林,semi-natural plantations
半固態肉製品,Semi-solid Meat Product
二齡幼蟲,sencond stage juveniles
矽尼卡谷病毒,Seneca Valley virus
老化,Senescence
銀髮族,senior citizen
銀髮友善食品,Senior-Friendly Food
銀髮友善食品,Senior-Friendly Foods
銀髮族,Seniors
感測,Sensing
感控系統,Sensing controlled system
感測技術,Sensing technology
敏感性作物,Sensitive Crop
敏感作物,Sensitive Crop
敏感作物,Sensitive crops
感受性,Sensitivity
感測器,sensor
感測元件,Sensor Detector
感測器融合,Sensor Fusion
感測網,Sensor Network
感測系統,sensor system
官能品評,Sensory evaluation
感官品評,Sensory Evaluation
哨兵個體,sentinel
哨兵雞,sentinel chicken
哨兵雞,Sentry chickens
虎斑烏賊,Sepia pharaonis
萊氏擬烏賊,Sepioteuthis lessoniana
序列分析,Sequence Analysis
分批式自動化污水處理反應槽,Sequencing batch reactor
分批式廢水處理槽,Sequencing batch reattor
核酸定序,Sequencing Polynucleotides
時序控制,sequential control
Sequivirus屬病毒,Sequivirus viruses
血清,Sera
櫻花蝦,Sergestid Shrimp
櫻花蝦,Sergia shrimp
蠶桑,Sericulture
串聯式油電混合系統,Series hybrid
學術系列活動,Series of activities
血清學診斷,Serological Diagnosis
血清監控,Serological Monitoring
血清學監測,Serological Surveillance
血液學,serology
血清學,serology
鮨科,Serranidae
血清,Serum
血清抗體陰性,Serum antibody negative
血清抗體力價檢測,Serum Antibody Titer Assay
血清抗體力價檢測,Serum antibody titration
血清中和抗體試驗法,Serum neutrolization test
服務能量,service energy
服務功能,service function
服務平台,service platform
檢測服務平台,Service Platform for Physiological Testing
服務能量,service power
服務品質,Service qQality
服務品質,Service Quality
服務導向架構,Service-Oriented Architecture (SOA)
芝麻,Sesame
胡麻,Sesame
芝麻粕,Sesame by-product
胡麻,sesame indicum L.
胡麻木酚素,Sesame Lignan
芝麻粕,Sesame meal
胡麻營養,sesame nutrition
胡麻油,Sesame oil
胡麻,"Sesame, ＜i＞Sesamum indicum＜/i＞"
芝麻素,sesamin
芝麻林素,Sesamolin
胡麻,Sesamum indicum
田菁,Sesbania
田菁,Sesbanias
定置網,Set net
狗尾草,Setaria viridis
休耕,Set-aside
休耕活化,Set-aside land revitalization
設置,Setup
廢水處理,sewage treatment
性別控制,sex control
性別鑑定,Sex determination
性別決定,sex determination
性別調控,sex determination
木瓜性別,Sex Determination in Papa
性別分化,sex differentiation
性費洛蒙,Sex Pheromone
性費落蒙,Sex Pheromone
性費洛蒙,sex pheromones
性比,Sex Ratio
性別決定基因,sex-determining gene
選性精液,Sexed Sperm
選性繁殖,Sexing Reproduction
選性繁殖,Sexing reproduction;
性行為,sexual behavior
性單型,Sexually Monomorphic
新梢生育,Sgoot growth
遮光網,Shade net
耐蔭性,Shade Tolerance
耐陰性,Shade Tolerance
耐陰性名錄,Shade Tolerance List
耐陰植物,Shade Tolerant Plant
遮陰處理,shade treatment
耐陰,shade-tolerance
遮陰,shading
遮光,shading
遮光處理,shading
遮陰處理,Shading Treatment
遮蔭處理,Shading treatment
遮光網,Shadingnet
攪拌機,Shaking machine
淺海養殖,Shallow Aquaculture
淺海養殖,Shallow Sea Culture
香檳茸,Shampignon
共享服務,shared service
共用系統,shared system
共享經濟,Sharing economy
農電共享,Sharing of agriculture-based green power
鯊魚,Shark
鯊魚混獲,Shark Bycatch
鯊魚魚翅,Shark fin
鯊魚翅,shark’s fin
鯊魚,Sharks
落粒性,shattering
紋枯病,Sheath blight
葉鞘腐敗病,Sheath rot
保存期限,Shelf life
售架期,shelf life
使用期限,Shelf life
保存期限,Shelf-life
櫥架壽命,shelf-life
脫殼,Sheller
脫殼機,Sheller
貝類,shellfish
層架模組,Shelves Module
神農獎,Shennong aware farmers
遮罩,Shielding
香菇,Shiitake
香菇,Shiitake Marshroom
香菇,Shiitake Mushroom
貯運時間,shipping duration
新梢,shoot
新梢生育,Shoot growth
芽體誘導,Shoot Induction
枝條成熟度,Shoot maturity
莖頂生長點,shoot meristem
芽體增殖,Shoot Multiplication
枝條留養,Shoot Retention
莖頂,shoot tip
頂梢嫁接,Shoot-tip Grafting
頂梢嫁接,shoot–tip grafting
短鏈脂肪酸,short chian fatty acid
短幼年性,short childhood
前腰脊部,Short Loin
短期葉菜類,short term leaf vegetable
短幼年性,shorter childstage
灰鯖鮫,Shortfin mako
短期葉菜類,Short-term leafy vegetable
短期葉菜,Short-term leafy vegetables
無子果,shot berries
碎形茶,Shredding Tea
蝦,Shrimp
白蝦養殖,shrimp culture
蝦病,shrimp diseases
焦核,shriveled seed
焦核,shrivelled seed
短髮夾核醣核酸,shRNA
宣紙,Shuan Paper
春蘭,Shunran
訊號傳遞,signal transduction
訊號傳輸,Signal transmission
重大人畜共通傳染病,Significant
重大人畜共通傳染病,significant zoonosis
重大人畜共通傳染病,significant zoonotic
梅花鹿,sika deer
青貯料,Silage
青貯,Silage
芻飼料,silage and feed
青貯,Siliage
青貯料,siliage
矽酸,Silicate
平滑白眼鮫,Silk Shark
家蠶,Silkworm
家蠶,silkworm &lt;i&gt;Bombyx mori&lt;/i&gt;L.
家蠶,Silkworm (＜i＞Bombyx mori＜/i＞ L.)
家蠶,silkworm（＜i＞Bombyx mori ＜/i＞ L.）
家蠶,silkworm（＜i＞Bombyx mori＜／i＞ L.）
家蠶,silkworm（＜i＞Bombyx mori＜/i＞ L.）
烏骨雞,Silky Chicken
平滑白眼鮫,Silky shark
銀葉粉蝨,silverleaf whitefly
造林技術,silviculture
育林,silviculture
育林技術,Silviculture Tech
育林技術,silviculture techniques
簡單重複序列,simple sequence repeat
簡易網室,Simple Net House
簡易網室,simple net-house
簡單重複序列,simple sequence repea
簡單重複序列,simple sequence repeat
簡單序列重複,Simple Sequence Repeat
簡單序列重複片段,Simple Sequence Repeat
簡單重複性序列,simple sequence repeat
SSR,Simple Sequence Repeat
簡單重複序列,simple sequence repeat (SSR)
簡單重複序列,"simple sequence repeat, SSR"
簡單重覆序列標誌,Simple Sequence Repeat; SSR
簡單序列重複,simple sequence repeats (SSR)
簡易溫室,Simple structure greenhouse
產權單純化,Simplification of property rights
模擬,Simulation
模擬模式,Simulation model
模擬系統,simulation system
同步檢測技術,Simultaneous Detection
新加坡,Singapore
單細胞蛋白質,Single cell protein
單一核?酸多型性,Single nucleotide polymorphism
單一核苷酸多型性,single nucleotide polymorphism
單核?酸多型性,single nucleotide polymorphism (SNP)
單核苷酸多型性,single nucleotide polymorphism (SNP)
單核苷酸多型性分子標誌,Single nucleotide polymorphism markers
SNP分子標誌,Single nucleotide Polymorphism markers
單一核?酸多型性,"Single Nucleotide Polymorphism, SNP"
單體牡蠣養殖,single oyster aquaculture
單莢後裔法,Single Pod Descend Method
單軸擠壓機,Single screw extruder
單軸擠壓技術,Single Screw Extrusion Technology
單籽後裔法,single seed descent
單一簽入,Single Sign On
單軸擠壓機,Single-screw extruder
米象,Sitophilus oryzae
麥蛾,Sitotroga cerealella
六級產業,Sixth Industrial Sector
分子篩層析法,Size exclusion chromatography
骨骼肌生成控制,Skeletal myogenesis control
脫脂乳,skim milk
膚保健,skin care
護膚,Skin care
皮膚保健,Skin care
保養品,Skin care products
皮膚保健,skin health care
護膚,skincare
淨白,skin-whitening
稻米萃取物美白護膚活性成份,skin-whitening and skin-protective bioactive materials extracted from rice
正鰹,Skipjack Tuna
屠宰場,Slaugherhouse
屠宰,slaughter
屠宰運輸,slaughter and transportation
屠宰場,slaughter house
屠宰場,slaughter houses
屠宰流程監控,Slaughter Process Monitoring
屠宰場,Slaughterhouse
切片,Slicing
仙履蘭,Slipper
仙履蘭,slipper orchid
坡面單元,slop unit
坡地果園,Slope land orchard
坡地,Slopeland
護坡,Slope-land Protection
山坡地土地可利用限度分類,slopeland utilizable limitation classification
山坡地可利用限度分類,Slopeland utilization limitation classification
緩慢釋出,Slow release
緩慢釋出農業藥劑,slow release agro-chemicals
緩釋性肥料,slow release fertilizer
緩釋型肥料,slow release fertilizer
緩效型肥料,Slow Release Fertilizer
緩釋放型肥料,Slow-release fertilizer
污泥,Sludge
清淤技術,sludge removing technology
九孔,Small Abalon
九孔,small abalone (Haliotis diversicolor supertexta)
小動物,Small Animal
小動物臨床,Small Animal Clinical
小型履帶車,Small Caterpillar
小胡瓜,Small Cucumber
小型農場,Small Farms
小型昆蟲,small insects
小地主大佃農政策,Small Landlords and Big Tenant-Farmers Project
小地主大佃農,Small Landlords and Big Tenants
小地主大佃農,"Small Landlords, Big Tenant"
小地主大佃農,Small Land-Owners and Big Tenant Farmers
小地主大佃農,small land-owners and big tenants
小型哺乳類,Small Mammal
小型觀賞動物,Small Ornamental Animals
小型害蟲,small pests
瓜子?,small scale black fish
小型規模漁業,Small Scale Fishery
小規模林業,small scale forestry
微型無線定位測溫浮球,Small WSN GPS Floating Ball for Temperature Observation
微型無線定位監測浮球,Small WSN GPS monitoring buoy
小分子蛋白,Small-molecule–protein
稻米萃取物美白化妝品的產品製備,small-scale productions of skin-whitening cosmetics formulated using extracted b
小番茄,small-size tomato
智慧,Smart
智農聯盟,Smart Agricultural Alliance
智慧生產,smart agricultural production
智慧農業,Smart Agriculture
智慧農業,Smart Agriculture 4.0
智慧農業4.0,Smart Agriculture 4.0
智農聯盟,Smart agriculture team
行動裝置,Smart Devices
智慧總部,Smart Headquarters
智慧健康管理,Smart health management
智能防蟲糧倉管理系統,Smart insect-control management system in storehouse
智慧化管理,Smart Management
智慧機械化,Smart mechanized
智慧農業4.0,Smart Production 4.0
智能倉儲管理,Smart warehouse management
煙燻,smoke
煙燻水,Smoke-water
煙燻水,Smoking Water
走私禽鳥,smuggled avian
休閒食品,snack foods
零食食品,Snack foods
蛇,snake
蛇毒,Snake Venom
蛇毒抗體,snake venom antibody
魚虎,Snakefish
白雪,Snow White
單一核苷酸多型性,SNP
單核?酸多態性,SNP
噴水頻度,Soaking Frequency
無患子油,soapberry oil
社群網絡行銷,social community network services for marketing
社會保險,Social Insurance
社群媒體,social media
社群網站,social media
社會經濟,Socio-economic
社經脆弱度,Socio-economic vulnerability
草生栽培,Sod Culture
蘇打-蒽醌法,Soda-AQ
蘇打-??法,Soda-AQ
疊氮化納,sodium azide
疊氮化鈉,Sodium Azide
聚丙烯酸鈉,sodium polyacrylate
草地播種,sod-seeding
